Kode Item;Nama Item;Jenis;Jumlah;Satuan;Total Harga;
8992907997328;SARI ROTI DORAYAKI MARTABAK;MKN;2;PCS;10.800;
8998888110114;MARJAN SYRUP COCOPANDAN 460ML;MNM;2;PCS;35.800;
8992907996178;SARI ROTI TAWAR MILKY SOFT;MKN;2;PCS;23.400;
8992716109561;BISKUAT COKLAT 140G;MKN;2;PCS;14.104;
8993417105517;SASHA PASTA GIGI ANTIBACTERIAL 150 GR;HOME CARE;2;PCS;27.200;
8992826111089;FILMA 2L;SMBK;2;PCS;77.900;
8996196005801;PIATTOS MYSTERY FLAVOUR 68G;MKN;2;PCS;16.550;
0106;PLN 100K;PULSA;2;PCS;202.000;
8992907000547;SARI ROTI KRIM ZUPER CHOCO BANANA;MKN;2;PCS;9.000;
8886030782800;YURI PEMBERSIH KACA 500 ML;HOME CARE;2;PCS;26.086;
0160;I 50K;PULSA;2;PCS;101.000;
0308;BERAS PETRUK 25KG;SMBK;1;PCS;420.000;
8992304047190;GARNIER SAKURA WHITE CREAM 20ML;KSMTK;1;PCS;25.530;
8997215750085;WIN CHEESE GOLD 170GR;MKN;1;PCS;12.103;
0131;T 10;PULSA;1;PCS;10.550;
8994051997391;JOLLY HANDWASH APPLE 500 ML;HOME CARE;1;PCS;20.668;
01030;SR 30K;PULSA;1;PCS;30.400;
2255669977;ROTI ADA PISANG KEJU 2;MKN;1;PCS;8.100;
0119;S 10;PULSA;1;PCS;10.800;
012100;I 60;PULSA;1;PCS;60.800;
8997215750153;WINCHEESZ PREMIUM 160GR;MKN;1;PCS;15.728;
8992907780012;SARI ROTI KASUR KEJU;MKN;1;PCS;12.250;
0110;PLN 50K;PULSA;1;PCS;51.000;
0148;B 100K;PULSA;1;PCS;100.700;
00112121;T 15K;PULSA;1;PCS;16.950;
0115;S 25;PULSA;1;PCS;25.375;
8992304010293;GARNIER LIGHT COMPLETE CREAM 20ML;KSMTK;1;PCS;25.530;
8996196000950;PIATTOS SAPI PANGGANG 75G;MKN;1;PCS;8.275;
0162;I 25K;PULSA;1;PCS;26.250;
0130;T 20K;PULSA;1;PCS;20.200;
8999999533724;CITRA PEARLY GLOW 70GR;KSMTK;1;PCS;2.800;
0158;I 100K;PULSA;1;PCS;98.750;
015000;T 15;MNM;1;PCS;16.950;
